,closeness_global,geometry
2637,2.008252088300627e-05,"LINESTRING (545397 168147.0000000002, 545495.2 168018.9599999991)"
2638,2.0050092510649294e-05,"LINESTRING (545495.2 168018.9599999991, 545500 168009.9999999997)"
2639,2.0017589280008163e-05,"LINESTRING (545500 168009.9999999997, 545555.6399999999 167856.5699999995)"
2640,2.0890042665646808e-05,"LINESTRING (545372 171526.3900000016, 545754.8899999999 171137.4500000015)"
2641,2.1031518134975736e-05,"LINESTRING (545143.2399999998 171827.8300000009, 545372 171526.3900000016)"
2642,2.0773696123575652e-05,"LINESTRING (545754.8899999999 171137.4500000015, 545965 171001.0000000007)"
2643,2.080746190824661e-05,"LINESTRING (545754.8899999999 171137.4500000015, 545763.7599999999 171129.1700000001)"
2644,2.0676486531598206e-05,"LINESTRING (546065.0399999998 171130.4200000014, 546055.8999999999 171080.9800000009)"
2645,2.066516715981559e-05,"LINESTRING (546065.0399999998 171130.4200000014, 546070.9999999999 171134.000000002)"
2646,2.0659023526386795e-05,"LINESTRING (546070.0799999998 171169.2900000003, 546065.0399999998 171130.4200000014)"
2647,2.0693926669824168e-05,"LINESTRING (546055.8999999999 171080.9800000009, 546043.8399999999 171044.7200000008)"
2648,2.064361770174e-05,"LINESTRING (546074.9999999999 171208.9999999991, 546070.0799999998 171169.2900000003)"
2649,2.0623477007572173e-05,"LINESTRING (546082.2599999999 171272.4400000007, 546074.9999999999 171208.9999999991)"
2650,2.0596968893180036e-05,"LINESTRING (546091.9999999998 171345.999999999, 546082.2599999999 171272.4400000007)"
2651,2.0575554500210256e-05,"LINESTRING (546101.2999999999 171383.2100000008, 546091.9999999998 171345.999999999)"
2652,2.056070260497634e-05,"LINESTRING (546123.08 171416.8200000007, 546101.2999999999 171383.2100000008)"
2653,2.055169451996236e-05,"LINESTRING (546135.7499999998 171431.6299999997, 546123.08 171416.8200000007)"
2654,2.0560186449295432e-05,"LINESTRING (546170.9399999999 171495.6000000017, 546135.7499999998 171431.6299999997)"
2655,2.0571468752832953e-05,"LINESTRING (546175.5199999999 171504.4899999999, 546170.9399999999 171495.6000000017)"
2656,2.0568887158280205e-05,"LINESTRING (546194.1499999999 171506.5700000004, 546175.5199999999 171504.4899999999)"
2657,2.059303335079951e-05,"LINESTRING (546164.9999999998 171647.0000000004, 546175.5199999999 171504.4899999999)"
2658,2.054742166128665e-05,"LINESTRING (546277.0599999999 171516.8199999997, 546194.1499999999 171506.5700000004)"
2659,2.0514275191951228e-05,"LINESTRING (546351.7199999999 171521.1199999998, 546277.0599999999 171516.8199999997)"
2660,2.0496775571190347e-05,"LINESTRING (546417.2499999999 171547.5100000019, 546351.7199999999 171521.1199999998)"
2661,2.0499361300052842e-05,"LINESTRING (546431.9999999999 171576.0000000004, 546417.2499999999 171547.5100000019)"
2662,2.051144085403443e-05,"LINESTRING (546448.2499999998 171622.2500000016, 546431.9999999999 171576.0000000004)"
2663,2.044512212074802e-05,"LINESTRING (546644.9999999998 171530.0000000008, 546631.9999999998 171547.0000000001)"
2664,2.0436910140552373e-05,"LINESTRING (546658.4899999999 171514.4399999997, 546644.9999999998 171530.0000000008)"
2665,2.046339299714558e-05,"LINESTRING (546631.9999999998 171547.0000000001, 546589.9999999999 171603.9999999997)"
2666,2.0429223596115073e-05,"LINESTRING (546671 171500.0000000001, 546658.4899999999 171514.4399999997)"
2667,2.0405320760412086e-05,"LINESTRING (546741.9999999999 171423.000000001, 546671 171500.0000000001)"
2668,2.037804292212824e-05,"LINESTRING (546766.9999999998 171396.0000000006, 546741.9999999999 171423.000000001)"
2669,2.036404169147528e-05,"LINESTRING (546793.9999999999 171372.0000000012, 546766.9999999998 171396.0000000006)"
2670,2.0355641218630768e-05,"LINESTRING (546799.4299999999 171366.5700000003, 546793.9999999999 171372.0000000012)"
2671,2.0350395740490498e-05,"LINESTRING (546814.1299999998 171353.4500000005, 546799.4299999999 171366.5700000003)"
2672,2.033789208490024e-05,"LINESTRING (546849 171324.0000000002, 546814.1299999998 171353.4500000005)"
2673,2.0315093823802505e-05,"LINESTRING (546904.9999999999 171276, 546849 171324.0000000002)"
2674,2.0291319651994923e-05,"LINESTRING (546946.9999999999 171246.9999999997, 546904.9999999999 171276)"
2675,2.0266867776039e-05,"LINESTRING (547011.9999999999 171203.9999999997, 546946.9999999999 171246.9999999997)"
2676,2.024232617534389e-05,"LINESTRING (547056.9999999999 171178.000000001, 547011.9999999999 171203.9999999997)"
2677,2.0224877614476373e-05,"LINESTRING (547056.9999999999 171178.000000001, 547092.9999999999 171158.9999999997)"
2678,2.0211009617185517e-05,"LINESTRING (547121.9999999999 171143.0000000001, 547092.9999999999 171158.9999999997)"
2679,2.0198996596120948e-05,"LINESTRING (547149.7199999999 171129.2400000007, 547121.9999999999 171143.0000000001)"
2680,2.0181249407818053e-05,"LINESTRING (547205.9999999999 171098.9999999997, 547149.7199999999 171129.2400000007)"
2681,2.0150488663243965e-05,"LINESTRING (547294.9999999999 171035.9999999995, 547205.9999999999 171098.9999999997)"
2682,2.0129932386416396e-05,"LINESTRING (547304.9999999998 171027.9999999997, 547294.9999999999 171035.9999999995)"
2683,2.0122600180287564e-05,"LINESTRING (547338.26 171003.4400000006, 547304.9999999998 171027.9999999997)"
2684,2.0111322130095765e-05,"LINESTRING (547371.9999999999 170978.0000000009, 547338.26 171003.4400000006)"
2685,2.0716097100245416e-05,"LINESTRING (545981.3199999998 170910.9800000002, 545965.0599999999 170909.9800000005)"
2686,2.0711394045660026e-05,"LINESTRING (546022 170963.0000000009, 545981.3199999998 170910.9800000002)"
2687,2.062602721018479e-05,"LINESTRING (546355.63 170663.1400000017, 545981.3199999998 170910.9800000002)"
2688,2.0718116221042393e-05,"LINESTRING (545881.95 170918.5100000001, 545965.0599999999 170909.9800000005)"
2689,2.0727115279907717e-05,"LINESTRING (545965.0599999999 170909.9800000005, 545935 170940.0000000005)"
2690,2.070867945730851e-05,"LINESTRING (545827.9999999999 170916.9999999999, 545881.95 170918.5100000001)"
2691,2.0726049069705877e-05,"LINESTRING (545881.95 170918.5100000001, 545935 170940.0000000005)"
2692,2.073712691898549e-05,"LINESTRING (545935 170940.0000000005, 545929.9999999999 170952.9999999991)"
2693,2.071157000738367e-05,"LINESTRING (546020.9999999999 170975.0000000006, 546022 170963.0000000009)"
2694,2.0623248783450616e-05,"LINESTRING (546360.8899999999 170659.7200000001, 546022 170963.0000000009)"
2695,2.0696334474780087e-05,"LINESTRING (545802.62 170913.1199999998, 545827.9999999999 170916.9999999999)"
2696,2.0667826362601987e-05,"LINESTRING (545651 170863.9999999995, 545802.62 170913.1199999998)"
2697,2.073864579867587e-05,"LINESTRING (545965 171001.0000000007, 545929.9999999999 170952.9999999991)"
2698,2.077241158334683e-05,"LINESTRING (545763.7599999999 171129.1700000001, 545929.9999999999 170952.9999999991)"
2699,2.0733339120291174e-05,"LINESTRING (545965 171001.0000000007, 545989.9999999999 171001.9999999997)"
2700,2.0672330054208432e-05,"LINESTRING (545763.7599999999 171129.1700000001, 546355.63 170663.1400000017)"
2701,2.0720978022662133e-05,"LINESTRING (545989.9999999999 171001.9999999997, 546020.9999999999 170975.0000000006)"
2702,2.070744858962109e-05,"LINESTRING (546043.8399999999 171044.7200000008, 546020.9999999999 170975.0000000006)"
2703,2.0715062919589346e-05,"LINESTRING (546043.8399999999 171044.7200000008, 545989.9999999999 171001.9999999997)"
2704,2.0477925836709345e-05,"LINESTRING (546360.8899999999 170659.7200000001, 546622.8299999998 170506.2500000015)"
2705,2.0537881947975378e-05,"LINESTRING (546355.63 170663.1400000017, 546360.8899999999 170659.7200000001)"
2706,2.0390705589339424e-05,"LINESTRING (546622.8299999998 170506.2500000015, 546763.1099999999 170461.1200000003)"
2707,2.0417070087229448e-05,"LINESTRING (546622.8299999998 170506.2500000015, 546631.95 170501.3300000004)"
2708,2.0170266002291545e-05,"LINESTRING (547131 170600.9999999999, 547109 170552.0000000008)"
2709,2.012158391504694e-05,"LINESTRING (547228.76 170787.810000001, 547131 170600.9999999999)"
2710,2.020089925419459e-05,"LINESTRING (547109 170552.0000000008, 547060.9999999998 170458.000000001)"
2711,2.0074802693959652e-05,"LINESTRING (547261.9999999999 170819.0000000002, 547228.76 170787.810000001)"
2712,2.0069233750489166e-05,"LINESTRING (547309.9999999999 170866.0000000002, 547261.9999999999 170819.0000000002)"
2713,2.0088759757310607e-05,"LINESTRING (547371.9999999999 170978.0000000009, 547309.9999999999 170866.0000000002)"
2714,2.0093349196309816e-05,"LINESTRING (547423.6299999999 170942.5000000002, 547371.9999999999 170978.0000000009)"
2715,2.0065604779316767e-05,"LINESTRING (547490.9999999998 170900.999999999, 547423.6299999999 170942.5000000002)"
2716,2.106067164833381e-05,"LINESTRING (544398.9999999998 170214.0000000006, 544511.2999999998 170247.0300000001)"
2717,2.109626707175754e-05,"LINESTRING (544344.9999999998 170200.0000000002, 544398.9999999998 170214.0000000006)"
2718,2.103046053872201e-05,"LINESTRING (544511.2999999998 170247.0300000001, 544539.4899999999 170257.0999999997)"
2719,2.1018160872474245e-05,"LINESTRING (544539.4899999999 170257.0999999997, 544568.0999999997 170266.4899999999)"
2720,2.0999843002384648e-05,"LINESTRING (544568.0999999997 170266.4899999999, 544621.3699999999 170292.9999999998)"
2721,2.0957247139071424e-05,"LINESTRING (544621.3699999999 170292.9999999998, 544745.9999999998 170376.0000000016)"
2722,2.0906990444522925e-05,"LINESTRING (544745.9999999998 170376.0000000016, 544803.9999999998 170454.9999999993)"
2723,2.087881562890295e-05,"LINESTRING (544803.9999999998 170454.9999999993, 544834.3899999998 170483.2299999996)"
2724,2.034551906868686e-05,"LINESTRING (546763.1099999999 170461.1200000003, 546844.51 170426.8999999994)"
2725,2.0337546074435045e-05,"LINESTRING (546631.95 170501.3300000004, 547000 170326.0000000021)"
2726,2.0246907554844158e-05,"LINESTRING (546631.95 170501.3300000004, 547447.0499999999 170226.0100000003)"
2727,2.0261407325880234e-05,"LINESTRING (547000 170326.0000000021, 547013 170381.0000000004)"
2728,2.025100249776995e-05,"LINESTRING (547000 170326.0000000021, 547029.1099999999 170287.970000001)"
2729,2.031621217888229e-05,"LINESTRING (546844.51 170426.8999999994, 546906.58 170403.4000000005)"
2730,2.028319960961857e-05,"LINESTRING (546906.58 170403.4000000005, 547013 170381.0000000004)"
2731,2.014945471748865e-05,"LINESTRING (547447.0499999999 170226.0100000003, 547084 170292.9999999998)"
2732,2.0068625512147e-05,"LINESTRING (547447.0499999999 170226.0100000003, 547497.71 170213.0600000002)"
2733,2.0254590333131885e-05,"LINESTRING (547050.97 170396.7400000005, 547013 170381.0000000004)"
2734,2.022949164695987e-05,"LINESTRING (547014.05 170225.4499999999, 547029.1099999999 170287.970000001)"
2735,2.0231013331847365e-05,"LINESTRING (547029.1099999999 170287.970000001, 547084 170292.9999999998)"
2736,2.0233928584186304e-05,"LINESTRING (547060.9999999998 170458.000000001, 547050.97 170396.7400000005)"
2737,2.0238745159015348e-05,"LINESTRING (547086 170378.0000000001, 547050.97 170396.7400000005)"
2738,2.0209455263484063e-05,"LINESTRING (547014.3399999999 170185.7800000003, 547014.05 170225.4499999999)"
2739,2.0148611986723617e-05,"LINESTRING (547014.3399999999 170185.7800000003, 547038.9199999999 169907.0000000001)"
2740,2.0094181054187343e-05,"LINESTRING (547039.67 169900.73, 547038.9199999999 169907.0000000001)"
2741,2.021666484678756e-05,"LINESTRING (547084 170292.9999999998, 547106.78 170336.2999999992)"
2742,2.0222133761471724e-05,"LINESTRING (547106.78 170336.2999999992, 547086 170378.0000000001)"
2743,2.0211043854479056e-05,"LINESTRING (547086 170378.0000000001, 547186.9999999999 170381.0000000004)"
2744,2.019158589578286e-05,"LINESTRING (547216.9999999998 170337.0000000008, 547106.78 170336.2999999992)"
2745,2.0180844778625688e-05,"LINESTRING (547239.7199999999 170382.02, 547186.9999999999 170381.0000000004)"
2746,2.0182231536397037e-05,"LINESTRING (547217 170346.0000000002, 547186.9999999999 170381.0000000004)"
2747,2.0114195914810604e-05,"LINESTRING (547497.71 170213.0600000002, 547216.9999999998 170337.0000000008)"
2748,2.0171681716754394e-05,"LINESTRING (547216.9999999998 170337.0000000008, 547217 170346.0000000002)"
2749,2.017203050658989e-05,"LINESTRING (547217 170346.0000000002, 547239.7199999999 170382.02)"
2750,2.0138050361896398e-05,"LINESTRING (547404.7799999999 170398.8199999996, 547239.7199999999 170382.02)"
2751,1.9973335415915518e-05,"LINESTRING (547497.71 170213.0600000002, 547907.6399999998 170095.6699999999)"
2752,2.009181683787217e-05,"LINESTRING (547473.8299999998 170409.3699999998, 547404.7799999999 170398.8199999996)"
2753,2.009275330120883e-05,"LINESTRING (547425.9999999999 170458.0000000003, 547404.7799999999 170398.8199999996)"
2754,2.0845682573081167e-05,"LINESTRING (544775.9999999999 169802.0000000009, 544806.7499999999 169786.920000001)"
2755,2.085535270497302e-05,"LINESTRING (544765.9999999999 169807.0000000003, 544775.9999999999 169802.0000000009)"
2756,2.0818058063393682e-05,"LINESTRING (544806.7499999999 169786.920000001, 544879 169723.9999999992)"
2757,2.091485515263876e-05,"LINESTRING (544589.9699999997 170006.9799999997, 544765.9999999999 169807.0000000003)"
2758,2.098496310937629e-05,"LINESTRING (544541.2999999999 170042.1400000018, 544589.9699999997 170006.9799999997)"
2759,2.1002265158731045e-05,"LINESTRING (544526.9999999998 170055.9999999995, 544541.2999999999 170042.1400000018)"
2760,2.1026200544681954e-05,"LINESTRING (544458.3999999998 170114.7799999996, 544526.9999999998 170055.9999999995)"
2761,2.105072736836445e-05,"LINESTRING (544439.3999999998 170126.8999999997, 544458.3999999998 170114.7799999996)"
2762,2.1073477089900036e-05,"LINESTRING (544373.9999999999 170176.0000000009, 544439.3999999998 170126.8999999997)"
2763,2.1099553847343736e-05,"LINESTRING (544344.9999999998 170200.0000000002, 544373.9999999999 170176.0000000009)"
2764,2.085560107994045e-05,"LINESTRING (544834.3899999998 170483.2299999996, 544897.9999999999 170521.0000000005)"
2765,2.0775222843971673e-05,"LINESTRING (544879 169723.9999999992, 544929 169630.0000000008)"
2766,2.0819903973223992e-05,"LINESTRING (544897.9999999999 170521.0000000005, 544995.9999999999 170557.9999999992)"
2767,2.059754402414923e-05,"LINESTRING (544929 169630.0000000008, 545296.0000000001 168964.9999999991)"
2768,2.0771215715115463e-05,"LINESTRING (544995.9999999999 170557.9999999992, 545130.78 170603.7899999999)"
2769,2.0689110726126857e-05,"LINESTRING (545130.78 170603.7899999999, 545453.2799999999 170700.2600000002)"
2770,2.0631891565953717e-05,"LINESTRING (545453.2799999999 170700.2600000002, 545472 170709.9999999998)"
2771,2.063611210896828e-05,"LINESTRING (545472 170709.9999999998, 545651 170863.9999999995)"
2772,2.00367305230304e-05,"LINESTRING (547071.99 169689.070000001, 547048.99 169816.5899999994)"
2773,1.9989787679156256e-05,"LINESTRING (547077 169568.0000000009, 547071.99 169689.070000001)"
2774,2.0074124664851512e-05,"LINESTRING (547048.99 169816.5899999994, 547041.3599999999 169885.479999999)"
2775,2.0090090130946213e-05,"LINESTRING (547039.67 169900.73, 547041.3599999999 169885.479999999)"
2776,2.0396510062000363e-05,"LINESTRING (545296.0000000001 168964.9999999991, 545301.99 168734.3199999997)"
2777,1.991566366566599e-05,"LINESTRING (547083.97 169285.7999999991, 547077 169568.0000000009)"
2778,1.9857184141782195e-05,"LINESTRING (547085 169246.0000000003, 547083.97 169285.7999999991)"
2779,1.9841627124624656e-05,"LINESTRING (547085 169246.0000000003, 547085.52 169196.8700000008)"
2780,1.9826622240699907e-05,"LINESTRING (547085.52 169196.8700000008, 547085.91 169160.0500000003)"
2781,1.981940980647995e-05,"LINESTRING (547085.91 169160.0500000003, 547086.01 169155.4999999999)"
2782,1.9799763275242958e-05,"LINESTRING (547086.01 169155.4999999999, 547089 169046.9999999992)"
2783,1.9778133240978004e-05,"LINESTRING (547090 169030.9999999997, 547089 169046.9999999992)"
2784,1.976627014278677e-05,"LINESTRING (547091.4200000002 168978.4500000012, 547090 169030.9999999997)"
2785,1.9711294593181156e-05,"LINESTRING (547099 168711.0000000012, 547091.4200000002 168978.4500000012)"
2786,1.9600640525430766e-05,"LINESTRING (547049 168481.0000000004, 547073 168549.0000000002)"
2787,1.9578866616193928e-05,"LINESTRING (547032 168418.0000000002, 547049 168481.0000000004)"
2788,1.9637749684273477e-05,"LINESTRING (547073 168549.0000000002, 547099 168704.8300000009)"
2789,1.9664355051195896e-05,"LINESTRING (547099 168704.8300000009, 547099 168711.0000000012)"
2790,1.95372910307628e-05,"LINESTRING (547020 168285.0000000003, 547024.6199999999 168350.3099999992)"
2791,1.9548478621823174e-05,"LINESTRING (547024.6199999999 168350.3099999992, 547025 168356.9999999992)"
2792,1.9559083122184253e-05,"LINESTRING (547025 168356.9999999992, 547032 168418.0000000002)"
2793,2.019481885875426e-05,"LINESTRING (545293 168416.000000001, 545330 168260.0000000006)"
2794,2.028826317895268e-05,"LINESTRING (545301.99 168734.3199999997, 545293 168416.000000001)"
2795,2.0073126410485103e-05,"LINESTRING (546952.9999999999 172874.0000000003, 547004.8999999998 172929.8600000006)"
2796,2.0076478375183625e-05,"LINESTRING (546650.5699999998 172745.8300000002, 546952.9999999999 172874.0000000003)"
2797,2.008629499066993e-05,"LINESTRING (547004.8999999998 172929.8600000006, 547012.4799999999 172941.2399999993)"
2798,2.008629499066993e-05,"LINESTRING (547004.8999999998 172929.8600000006, 547012.4799999999 172941.2399999993)"
