,closeness_global,geometry
4421,2.1727106783050855e-06,"LINESTRING (8607981.237971151 3336597.671932942, 8607932.055368621 3336556.685256022, 8607808.3905463 3336456.306303578, 8607647.945764219 3336315.574005101, 8607529.535221862 3336214.092857052, 8607519.082321677 3336200.590859517, 8607514.729729587 3336194.981951043, 8607501.004036373 3336177.292332129, 8607479.118624482 3336149.730074704, 8607399.514056616 3336065.74929481, 8607304.658718511 3335952.557545293, 8607302.209689714 3335949.626247102, 8607298.803313296 3335945.56557535, 8607297.044465341 3335943.471791963)"
4422,2.321530672228171e-06,"LINESTRING (8607297.044465341 3335943.471791963, 8607286.469113715 3335930.858340234)"
4423,2.243120744749988e-06,"LINESTRING (8607286.469113715 3335930.858340234, 8607225.109810391 3335874.427883392, 8607192.092449421 3335844.493317381, 8607145.43845083 3335817.642360903, 8607101.422724171 3335794.319126109, 8607088.620982727 3335786.185189327, 8607031.42502836 3335749.855357743, 8607010.730735019 3335735.211786235, 8606984.771029769 3335716.837552955, 8606914.773333956 3335664.455900318, 8606848.749743966 3335620.436691534, 8606813.973535044 3335605.0319063, 8606774.143421236 3335578.689003577, 8606767.041237725 3335574.387349566, 8606728.112811795 3335550.82344655, 8606660.063207071 3335507.667478345, 8606530.48731979 3335435.12363943, 8606361.337353528 3335329.867890241)"
4424,2.400559581218268e-06,"LINESTRING (8607286.469113715 3335930.858340234, 8607271.262871273 3335944.423511642, 8607149.334633008 3336052.272827424, 8607120.04647498 3336078.743566323, 8607069.941572173 3336155.313584484, 8607067.770842103 3336158.587552672, 8606886.297808211 3336433.311889258, 8606700.661425365 3336714.33630995, 8606665.874084491 3336767.001290459, 8606660.70886012 3336774.628212173)"
4425,2.0841316395123408e-06,"LINESTRING (8606361.337353528 3335329.867890241, 8606381.586368904 3335298.120026832, 8606391.393616043 3335281.104116874, 8606433.105029244 3335209.398981757, 8606451.261238191 3335179.389780628, 8606462.270735832 3335161.96797952, 8606485.903863726 3335127.860397155, 8606496.657326538 3335113.585486324, 8606532.769369351 3335048.606285973, 8606560.376603067 3334999.450195131, 8606605.282885654 3334921.376891257, 8606626.066234583 3334879.999368133, 8606647.595424103 3334849.369171802)"
4426,3.5768610210324693e-06,"LINESTRING (8607262.514452852 3335027.177848883, 8607253.551940288 3335041.640169116, 8607241.45151164 3335058.351242459, 8607237.421746073 3335063.908916155)"
4427,2.470152491704841e-06,"LINESTRING (8606652.96102356 3336803.194308953, 8606657.692101918 3336830.009186037, 8606688.560996717 3337005.874496758, 8606718.027265931 3337150.67514735)"
4428,2.4787051043390715e-06,"LINESTRING (8606660.70886012 3336774.628212173, 8606656.189288793 3336774.577450614, 8606651.87009255 3336775.884560761, 8606648.140889609 3336778.422639082, 8606645.346770389 3336781.963259147, 8606643.799429469 3336785.922663352, 8606643.432075148 3336790.161257621, 8606644.278103279 3336794.323710793, 8606646.270722164 3336798.080072097, 8606649.242952567 3336801.125771227, 8606652.96102356 3336803.194308953)"
4429,2.4811407728010936e-06,"LINESTRING (8606652.96102356 3336803.194308953, 8606657.692101918 3336804.171471057, 8606662.489971971 3336803.562331035, 8606666.831432113 3336801.468412423, 8606670.282336328 3336798.080072097)"
4430,2.4502197093036606e-06,"LINESTRING (8606718.027265931 3337150.67514735, 8606722.502309456 3337180.879163008, 8606723.270413944 3337198.316302479)"
4431,2.4810842480497122e-06,"LINESTRING (8606670.282336328 3336798.080072097, 8606672.453066397 3336793.790713669, 8606673.143247241 3336789.031811713)"
4432,2.47864857958769e-06,"LINESTRING (8606673.143247241 3336789.031811713, 8606672.163635721 3336783.993722696, 8606669.52536379 3336779.577464876, 8606665.55125797 3336776.341414823, 8606660.70886012 3336774.628212173)"
4433,2.6542168356922032e-05,"LINESTRING (8604871.381629005 3330431.556581792, 8604950.251488233 3330327.507381424, 8605120.392197963 3330102.554345364)"
4434,4.651445580982912e-07,"LINESTRING (8601354.598539764 3333859.47069724, 8601351.459330123 3333871.079861471, 8601342.932257129 3333902.583251121, 8601339.937762825 3333914.25589129, 8601328.427327478 3333959.157588537, 8601313.621835204 3334016.924815724, 8601314.779557906 3334054.277621632, 8601334.783670403 3334095.145061104, 8601344.947139911 3334114.532080364, 8601379.678821038 3334180.800881307)"
4435,2.991458266106521e-07,"LINESTRING (8600181.43582214 3334620.203235976, 8600193.580778586 3334627.042248562, 8600204.835179105 3334631.267465891, 8600214.920724971 3334635.06128079, 8600263.645266091 3334653.395953346, 8600280.142814627 3334659.600564526, 8600521.216303889 3334620.913782573, 8600589.510811491 3334609.951067858, 8600717.160871582 3334652.380884307, 8600737.52120645 3334659.143783236, 8600810.235097835 3334644.463348469, 8600976.045479372 3334611.004198621, 8601089.869658709 3334575.933720139, 8601105.721554197 3334573.116920165, 8601190.769645162 3334559.921108417)"
4436,3.158694995067077e-07,"LINESTRING (8601858.052068824 3334596.298440411, 8601839.005303951 3334588.06373045, 8601818.177427223 3334574.829838998, 8601766.903669763 3334548.121018625, 8601686.519865463 3334527.350348385, 8601657.187179638 3334520.600204751, 8601506.761151729 3334537.132987441, 8601230.276932446 3334571.848091545, 8601204.550998123 3334568.86634476, 8601190.769645162 3334559.921108417)"
4437,3.646281767031354e-05,"LINESTRING (8596576.910710255 3325335.522092006, 8596591.58261914 3325344.156821861, 8596633.282900391 3325405.411578596, 8596740.951111887 3325554.777494228, 8596763.860663094 3325590.01440047, 8596852.047963699 3325724.787868038, 8596891.232424458 3325784.662264821, 8596926.910321258 3325839.185986057, 8596949.051767977 3325872.813285397, 8597018.949276246 3325979.414414208, 8597064.456684083 3326056.788576233, 8597084.115706155 3326090.200861516, 8597088.557353839 3326098.671237858, 8597087.978492485 3326132.020227004, 8597077.325217219 3326161.882225404)"
4438,3.576523789993526e-05,"LINESTRING (8596576.910710255 3325335.522092006, 8596582.198386068 3325325.796933076, 8596582.921962757 3325310.65765155)"
4439,3.7113309932192265e-05,"LINESTRING (8597165.256482994 3326103.109311443, 8597143.137300175 3326118.249493607, 8597121.129436845 3326133.300931292, 8597109.407494465 3326140.947118871, 8597077.325217219 3326161.882225404)"
4440,4.5771768167304063e-07,"LINESTRING (8585995.414249001 3343585.352390348, 8585978.326707166 3343596.398700358, 8585953.947738681 3343596.817698501, 8585912.637075648 3343596.817698501, 8585897.230458122 3343598.506388139, 8585871.315280665 3343601.363194404, 8585859.749185571 3343604.664393519, 8585856.442996696 3343611.685792833, 8585855.207350347 3343629.44880697, 8585855.619232463 3343709.604862909, 8585858.947685238 3343839.610305683, 8585861.819728101 3343951.713883434, 8585862.253874116 3343982.390483505, 8585864.424604185 3344136.688763379, 8585864.702902913 3344156.230123596, 8585868.632480936 3344331.976685372, 8585869.667752201 3344378.50083823, 8585871.315280665 3344463.61354148, 8585872.562058963 3344470.635395641, 8585875.033351656 3344478.901633785, 8585882.057611527 3344491.294651777, 8585913.894985896 3344540.714465785, 8585929.980652314 3344565.665700853, 8585936.203411849 3344568.941744365, 8585938.363009971 3344572.471745644, 8585959.736352203 3344607.390873681)"
4441,5.737382848903687e-07,"LINESTRING (8585959.736352203 3344607.390873681, 8585973.462045416 3344611.619268882, 8586032.78420206 3344606.400438963, 8586033.730417734 3344636.773803943, 8586124.856552897 3344632.977129516, 8586143.903317772 3344640.748250247, 8586173.736941302 3344652.912856875, 8586192.761442279 3344662.601377235, 8586197.937798601 3344665.242547842, 8586206.899017612 3344666.70281066, 8586233.059097946 3344670.943922723, 8586277.197276046 3344671.413746594, 8586312.786117254 3344669.991577081, 8586320.611877456 3344675.489786856, 8586320.289050933 3344685.013250289, 8586319.83264102 3344698.498486215, 8586317.773230441 3344759.283801833, 8586327.569345631 3344746.166746492)"
4442,4.541075724037359e-07,"LINESTRING (8585959.736352203 3344607.390873681, 8585881.489882125 3344691.590793029, 8585878.228221044 3344699.222270452, 8585880.966680517 3344813.898128199, 8585881.489882125 3344836.056295013, 8585882.202326864 3344864.017541746, 8585882.847979913 3344889.45191504, 8585886.410203617 3345028.929146145, 8585886.944537172 3345049.767048568, 8585888.580933686 3345074.300196875, 8585898.399312776 3345082.477923069, 8585911.479352942 3345085.741395952, 8585960.537852537 3345091.201683125, 8585981.621764092 3345094.757220161, 8586002.516432514 3345086.287424569, 8586064.666104224 3345056.852704751, 8586077.857463883 3345049.525780774, 8586113.735735765 3345029.589456995, 8586130.088568963 3345020.865737485, 8586136.088689515 3345018.14830638, 8586198.772694783 3345080.293809366, 8586197.147430219 3345051.95115724, 8586193.874637188 3345008.332543523, 8586192.783706177 3344988.155015013, 8586206.409211852 3344960.358583305, 8586227.125769088 3344935.279623444, 8586244.024067791 3344918.924357709, 8586273.468073105 3344899.839007133, 8586292.203143407 3344890.747126569, 8586311.628394548 3344881.312402351, 8586317.628515102 3344870.607871431, 8586317.773230441 3344759.283801833)"
4443,5.522937483694391e-07,"LINESTRING (8586327.569345631 3344746.166746492, 8586409.455963058 3344677.534156428, 8586413.43006888 3344674.207294302, 8586475.702192031 3344622.717225465, 8586561.785554258 3344549.844199785, 8586566.483236769 3344545.907874203, 8586653.55734247 3344472.920990925, 8586664.711555447 3344463.575448249, 8586676.600477064 3344453.836282391, 8586780.962499682 3344375.681957513, 8586840.807857933 3344330.871992679, 8586872.144294592 3344307.406817897, 8586880.359673012 3344298.531202543, 8586892.35991412 3344288.25885972, 8586943.177261667 3344235.51323464, 8586990.510309152 3344201.458515474, 8586999.727562988 3344194.830425935, 8587058.036712267 3344152.87799738, 8587124.961990131 3344117.350590552, 8587186.443744898 3344082.889858725, 8587235.691487625 3344053.724010863, 8587248.08134695 3344048.759347461, 8587254.693724703 3344041.331401851, 8587254.693724703 3344034.716089691, 8587262.129866688 3344023.148824341, 8587282.412277909 3344008.877042145, 8587291.740851238 3344002.312535383, 8587373.649732564 3343949.618836766, 8587396.325512838 3343935.029702762, 8587397.605686981 3343934.204382346)"
4444,4.417030229959495e-07,"LINESTRING (8587397.605686981 3343934.204382346, 8587415.683972288 3343909.368610449, 8587430.87908278 3343898.918808261, 8587493.618747791 3343855.735691174, 8587534.439605065 3343813.974792262, 8587543.055733653 3343803.055272125, 8587562.915130811 3343777.902318677, 8587614.166624371 3343675.399130482, 8587623.450669905 3343649.725843614, 8587640.916698009 3343630.743895419, 8587664.727937089 3343604.854847338, 8587678.230991324 3343580.883081331, 8587697.700770263 3343546.30947182, 8587704.424467508 3343525.372357327, 8587706.238975206 3343519.722262355, 8587701.4967649 3343477.010161615, 8587690.142176839 3343439.554657346, 8587682.50565977 3343414.364303128, 8587674.924802447 3343396.7285443, 8587663.447762948 3343391.840307161, 8587659.852143394 3343372.427040318, 8587663.202860067 3343354.562796982, 8587670.639002051 3343314.87302904, 8587692.914032159 3343254.348266098, 8587703.734286664 3343224.955702385, 8587721.111259177 3343164.621797287)"
4445,4.4326932686124723e-07,"LINESTRING (8587397.605686981 3343934.204382346, 8587457.718212012 3343944.260597695, 8587573.523878284 3343978.111499847, 8587622.148231862 3343987.494792222, 8587692.936296057 3344001.144383649, 8587704.212960474 3344004.737720286, 8587860.049115635 3344054.409667846, 8587878.973429071 3344060.440911369, 8588003.974085281 3344110.506687165, 8588045.652102636 3344129.222676239, 8588164.107172789 3344182.39959262, 8588224.609316036 3344216.746305502)"
4446,1.791545064106118e-06,"LINESTRING (8586320.611877456 3344675.489786856, 8586409.455963058 3344677.534156428)"
4447,2.0554551774360676e-07,"LINESTRING (8587614.166624371 3343675.399130482, 8587683.85262561 3343719.279996997, 8587700.361306092 3343729.678869459, 8587767.030549129 3343771.655353284, 8587800.337340774 3343794.027629129, 8587885.196188606 3343851.037742196, 8587896.239082092 3343858.465581209, 8587927.274956126 3343879.276249771, 8588005.120676037 3343933.937740375, 8588092.662323598 3343994.694156368, 8588143.969476905 3344031.338599533, 8588244.680220226 3344102.558113636, 8588255.656322017 3344109.186157046)"
4448,1.735659175044413e-07,"LINESTRING (8587381.642472003 3345562.610721799, 8587379.850228202 3345657.267888666, 8587274.185767539 3345657.369479762, 8587346.754943589 3345527.257319579, 8587428.808540251 3345389.197091607, 8587457.718212012 3345340.548728066, 8587465.48831247 3345326.719977598, 8587510.283275563 3345247.620818068, 8587559.108004225 3345160.141176678, 8587595.876832034 3345095.493724383, 8587627.046289457 3345040.154435033, 8587659.918935087 3344980.472578312, 8587686.646744829 3344924.816314468, 8587707.619336894 3344882.899670422, 8587738.120877368 3344820.615413827, 8587810.31156715 3344674.016825122, 8587826.742323991 3344640.633969025, 8587843.451379558 3344610.717719042, 8587877.414956201 3344549.920386742, 8587907.860836931 3344495.421427759, 8587912.335880462 3344487.409134645, 8587917.256201955 3344473.898717918, 8587943.761372712 3344401.064603249, 8587986.430133535 3344283.827406494, 8588026.416094627 3344179.428383931, 8588045.652102636 3344129.222676239)"
4449,1.881447239588545e-07,"LINESTRING (8588441.737982828 3343464.33876223, 8588278.36549814 3343345.992539531, 8588250.902979759 3343373.468169671, 8588222.650092997 3343463.538864676, 8588212.375303997 3343496.296613374, 8588200.141291957 3343535.301294101, 8588204.315772863 3343664.289269777, 8588199.751673741 3343677.798861613, 8588092.662323598 3343994.694156368, 8588045.652102636 3344129.222676239)"
4450,7.5495738975621e-08,"LINESTRING (8587834.389973007 3345607.589935207, 8587402.2143139 3345709.650901695, 8587210.321775673 3345751.08759902, 8587175.367455563 3345830.138966863, 8587141.626517905 3345886.281598133, 8587014.054381454 3345914.638733458, 8586970.45053691 3345916.822984641, 8586945.370255634 3345902.638057498, 8586917.017181329 3345886.281598133, 8586810.172734067 3345777.260216549, 8586803.23752979 3345770.021787317, 8586768.060570698 3345733.321742042, 8586708.771809904 3345671.49064991, 8586631.983625155 3345586.68766177, 8586517.068514807 3345459.788965602, 8586479.898936832 3345418.734138671, 8586437.274703806 3345371.660294714, 8586423.036940934 3345351.990156948, 8586345.692158731 3345245.182707309, 8586326.790109195 3345223.97624201, 8586225.689747658 3345110.503181376, 8586213.845353834 3345097.208001608, 8586198.772694783 3345080.293809366)"
4451,7.856251546444969e-08,"LINESTRING (8585981.621764092 3345094.757220161, 8585971.202259753 3345113.068251022, 8585956.229788242 3345141.004685253, 8585923.657705236 3345187.341200748, 8585863.355937073 3345266.300316943, 8585837.440759616 3345300.230786042, 8585811.213887585 3345334.567696483, 8585784.374758355 3345369.704708375, 8585749.565153586 3345415.292802629, 8585734.603814021 3345438.188497971, 8585731.397812687 3345443.090188301, 8585605.539996397 3345635.717894679, 8585571.531891959 3345645.78809965, 8585538.069253026 3345653.115353215, 8585527.883519618 3345667.033336487, 8585358.800345054 3345918.778651705, 8585299.934598321 3346000.180374435, 8585282.401778523 3346026.480476273, 8585268.631557511 3346070.318328403, 8585238.564163046 3346131.694104861, 8585196.997465186 3346209.846084296, 8585144.632776715 3346308.292327568, 8585108.754504833 3346368.094459587, 8585080.757652899 3346414.752755527, 8585043.087137213 3346482.314868786, 8585035.75118277 3346495.459041748, 8585017.773085007 3346530.700729249, 8584961.612401903 3346585.716048223, 8584947.274451489 3346599.762008826, 8584927.403922383 3346611.331522821, 8584884.668369865 3346636.223156879, 8584816.351598365 3346676.011769038, 8584797.872562895 3346691.442112001)"
4452,4.0394641047621533e-07,"LINESTRING (8585196.997465186 3346209.846084296, 8585210.500519417 3346209.427003553, 8585313.348596962 3346206.264849293, 8585325.727324339 3346215.408429942, 8585451.284578005 3346445.752547061)"
4453,6.603970172863608e-07,"LINESTRING (8580395.08651448 3345406.797404935, 8580355.300928468 3345420.905609476, 8579846.292556817 3345677.243253216)"
4454,6.60371128524667e-07,"LINESTRING (8579852.504184403 3345689.358015355, 8580362.169341052 3345431.953448897, 8580395.08651448 3345406.797404935)"
4455,6.456526859475616e-08,"LINESTRING (8580082.401196791 3344782.5466076, 8580124.557887955 3344866.709544998, 8580395.08651448 3345406.797404935, 8580449.655328864 3345512.323583177, 8580603.99980285 3345821.021050099, 8580806.901838718 3346226.863313488, 8581187.024503931 3346987.162074391)"
4456,1.3013412505201073e-06,"LINESTRING (8593662.310406458 3341109.839733159, 8593650.2990334 3341089.896635884, 8593643.330433277 3341073.761917758, 8593640.469522364 3341043.917184005, 8593638.966709239 3341015.63393383, 8593630.072281923 3340847.9033124, 8593627.478537789 3340799.055801278, 8593628.313433969 3340755.552724834, 8593628.513809051 3340744.991159071, 8593628.725316083 3340718.434951527, 8593719.495228877 3340623.8638027, 8593739.243306546 3340601.509566536, 8593752.757492727 3340584.359919682, 8593761.596260296 3340568.758964848, 8593775.633648086 3340541.720738312, 8593782.390741175 3340519.887093235, 8593789.671035875 3340489.738950501, 8593795.904927358 3340441.908269197, 8593801.626749184 3340330.138997259, 8593808.383842276 3340292.717763668, 8593810.988718361 3340276.076265255, 8593818.781082716 3340256.324826638, 8593826.807218004 3340244.671999386, 8593832.729414912 3340235.608696376, 8593839.052361991 3340226.685030134, 8593933.673929166 3340094.645935735, 8593961.437010169 3340056.501835085, 8593968.294290802 3340046.550114377, 8593992.528543945 3340012.899644651, 8594048.566775611 3339935.05073329, 8594185.801443864 3339737.504664621, 8594207.052334653 3339709.287664285, 8594214.165650114 3339697.267214975, 8594218.039568396 3339690.717534397, 8594250.722970892 3339641.89966819, 8594258.070057286 3339630.93280875, 8594274.367230738 3339602.462173108, 8594290.820251476 3339573.737737239, 8594307.451383401 3339527.471598039, 8594315.254879706 3339504.598795371, 8594317.548061214 3339456.898593403, 8594325.640988197 3339365.217712585, 8594326.409092681 3339356.485024306, 8594326.68739141 3339353.324503361, 8594330.32753876 3339305.497916859, 8594333.366560858 3339249.243511216, 8594342.517023001 3339164.113481972, 8594349.563546767 3339102.744550945, 8594357.567418156 3338986.303019788, 8594367.241081906 3338845.416986389, 8594369.133513249 3338814.219182255, 8594369.066721555 3338779.848374688, 8594368.799554776 3338657.228578233, 8594372.116875604 3338599.758474411, 8594372.439702125 3338494.515722408, 8594373.330258051 3338449.611386735, 8594373.374785848 3338434.799842954, 8594374.510244654 3338390.542997808, 8594387.51236118 3338321.917891818, 8594450.931075085 3338027.672891026, 8594461.673405947 3337985.981094887, 8594473.161577396 3337929.186545147, 8594476.300787037 3337896.785204689, 8594477.34719025 3337880.743207177, 8594476.478898222 3337861.464914604, 8594473.617987309 3337820.052850786, 8594464.589976603 3337758.004799493, 8594443.962474961 3337658.568610839, 8594442.804752257 3337650.37007637, 8594424.459300173 3337535.641889649, 8594401.805783797 3337392.829525924, 8594400.748248635 3337386.141381242, 8594399.3344911 3337377.232320879)"
4457,1.4845550339957685e-06,"LINESTRING (8593679.976809647 3341156.124083326, 8593683.672616741 3341149.738712196, 8593685.642971726 3341142.617059354, 8593685.765423167 3341135.241519174, 8593684.028839111 3341128.069095905, 8593680.544539049 3341121.55679283, 8593675.535161963 3341116.136223311, 8593669.323534377 3341112.137443935, 8593662.310406458 3341109.839733159)"
4458,1.4871993735190458e-06,"LINESTRING (8593662.310406458 3341109.839733159, 8593648.495657651 3341109.217701029, 8593634.859020028 3341111.540800767, 8593622.035014687 3341116.707477606, 8593610.591371035 3341124.489233)"
4459,1.1146808884915733e-06,"LINESTRING (8594399.3344911 3337377.232320879, 8594389.54950786 3337357.21868428)"
4460,1.0712219982108589e-06,"LINESTRING (8594389.54950786 3337357.21868428, 8594388.09122253 3337351.279322974, 8594384.874089247 3337338.639152628, 8594374.309869573 3337270.907842352, 8594367.953526648 3337230.182924367, 8594339.299889715 3337029.529815068, 8594322.245743725 3336910.1368791, 8594322.145556185 3336883.271078295, 8594322.757813385 3336872.052687238, 8594324.14930702 3336849.971266454, 8594329.036232665 3336834.336627498, 8594356.454223249 3336781.125693026, 8594417.568623696 3336662.509096826, 8594423.65779984 3336655.427921307, 8594451.47654059 3336630.656526983, 8594465.892414646 3336617.826688752, 8594479.373204982 3336607.560289045, 8594498.275254518 3336597.116234194, 8594511.399822483 3336590.834576968, 8594516.26448423 3336588.49957787)"
4461,6.422228290392845e-07,"LINESTRING (8588877.442469792 3342489.426418363, 8588873.190065244 3342508.990743307, 8588859.609087367 3342557.514456378, 8588853.631230712 3342590.511190493, 8588739.194794176 3342964.170970498, 8588692.307024654 3343137.946477671, 8588660.369462745 3343251.072547351, 8588640.732704569 3343323.443266381, 8588632.506194199 3343350.360195969, 8588615.474312108 3343409.907748469, 8588601.036174152 3343459.133080619, 8588533.086756971 3343698.53306458, 8588513.772825319 3343766.766977943, 8588397.388297696 3344168.902184145, 8588372.575183198 3344260.755938999, 8588369.525029151 3344273.390006761, 8588349.788083432 3344347.429695112, 8588295.208137095 3344517.947298371, 8588288.907453917 3344537.171775148, 8588284.810896657 3344549.666430218, 8588274.12422554 3344594.527925999, 8588252.572772121 3344681.71178219)"
4462,8.441899898204474e-07,"LINESTRING (8588867.846729685 3342486.480980636, 8588877.442469792 3342489.426418363)"
4463,8.30172412554964e-07,"LINESTRING (8588877.442469792 3342489.426418363, 8588914.09997811 3342441.512353119, 8588949.17674966 3342393.59846094, 8588973.511190347 3342367.762610509, 8589007.997968594 3342347.754143714, 8589033.824090458 3342336.861222067, 8589083.394659709 3342330.069020207, 8589145.199240997 3342335.743999841)"
4464,8.122948945649919e-07,"LINESTRING (8589123.102322076 3342319.239591537, 8589085.476334186 3342315.964103714, 8589046.36979707 3342319.391939828, 8589013.519415338 3342328.35510066, 8588979.489047002 3342345.824394705, 8588942.75361504 3342377.017806181, 8588919.176146891 3342407.474936025, 8588903.346515302 3342436.73873024, 8588877.442469792 3342489.426418363)"
4465,1.6109284351276972e-07,"LINESTRING (8598756.412756598 3343863.53175072, 8598791.957070008 3343862.363611212, 8598886.73448447 3343854.123151742, 8599034.321865363 3343841.286329089, 8599199.408670209 3343830.760397727, 8599233.450170495 3343830.696912036, 8599267.703177812 3343830.620729213, 8599329.852849521 3343828.576490215, 8599467.388080396 3343824.069007827, 8599496.731898168 3343823.104025882, 8599551.222788911 3343830.608032075, 8599564.993009923 3343844.511405024, 8599571.137845816 3343849.526780581, 8599582.08055176 3343855.443656459, 8599598.032634791 3343864.065031832, 8599640.189325955 3343871.023082615, 8599730.970301224 3343869.309864935)"
4466,2.4821631490858144e-08,"LINESTRING (8598551.482247807 3344911.654241279, 8598569.139977235 3344876.131560682, 8598573.570492968 3344862.900106592, 8598585.136588063 3344828.386644545, 8598617.363580648 3344724.910287462, 8598646.696266472 3344625.053638559, 8598683.042080216 3344493.212015228, 8598683.865844449 3344477.923906425, 8598684.979039354 3344457.340857547, 8598684.745268425 3344405.000885828, 8598682.073600646 3344268.552236678, 8598672.132770117 3344205.775663698, 8598670.930519616 3344173.549455879, 8598674.314632136 3344155.849200118, 8598732.723968957 3343944.76848756, 8598756.412756598 3343863.53175072, 8598847.961905826 3343563.107435361, 8598949.952823292 3343221.502239132, 8598999.478864744 3343070.84578002, 8599041.835930992 3342941.990538816, 8599102.338074237 3342757.984529789, 8599127.69665424 3342683.953714758, 8599134.553934872 3342635.619979057, 8599145.518904716 3342581.814467302, 8599149.971684348 3342506.413481459, 8599150.517149853 3342483.827548074, 8599148.947545033 3342453.28137219, 8599143.426098289 3342414.394135337, 8599140.375944242 3342392.963672858, 8599105.076533711 3342178.064261073, 8599094.668161323 3342116.617913836, 8599086.719949678 3342069.657353965, 8599063.231537122 3341930.985657095, 8599051.799025418 3341863.459425869, 8599037.27183187 3341776.040190489, 8599023.913492972 3341695.641916265, 8599015.586795064 3341645.534474664, 8599004.187679205 3341576.879842944, 8598986.12052585 3341468.185865832, 8598982.213211723 3341442.834221839, 8598975.35593109 3341398.300755185, 8598967.207344364 3341345.401589211, 8598953.158824626 3341254.177365015, 8598924.004249988 3341119.05596774, 8598916.879802575 3341086.012115013, 8598899.19113549 3340994.18034172, 8598857.980659997 3340763.67701191, 8598825.67574377 3340598.120256331, 8598816.94829569 3340551.799770308, 8598809.489889808 3340512.169162174, 8598802.699400868 3340476.156441206, 8598788.840124264 3340402.544560201, 8598760.754216738 3340248.797454488, 8598690.144263728 3339904.332716816, 8598666.544531681 3339817.967236525, 8598654.778061504 3339744.333619284, 8598646.373439949 3339700.643601963, 8598443.716306958 3338672.167292157, 8598440.710680706 3338656.073589156)"
4467,1.1625854285050988e-06,"LINESTRING (8584309.603012377 3341957.366556718, 8584300.998015739 3341964.095091005, 8584262.381284384 3341994.310060627)"
4468,1.1722427983723589e-06,"LINESTRING (8584365.641244043 3341913.51690931, 8584309.603012377 3341957.366556718)"
4469,1.1456098588390802e-06,"LINESTRING (8584262.381284384 3341994.310060627, 8584203.437614007 3342040.445151197)"
4470,1.7179507145251999e-06,"LINESTRING (8584211.920159206 3342051.261656848, 8584310.003762543 3341975.660560744, 8584318.842530115 3341968.843153101, 8584445.713353772 3341871.025799786, 8584531.485021427 3341804.921735906, 8584650.240654204 3341709.60652707, 8584799.186132886 3341590.476173939, 8584808.993380025 3341582.617975333, 8584922.350017499 3341491.81105188, 8584976.662797058 3341448.293009396)"
4471,5.544387556794361e-06,"LINESTRING (8585960.537852537 3345091.201683125, 8585957.95524035 3345100.585763302, 8585961.395012615 3345107.455574521, 8585971.202259753 3345113.068251022)"
4472,9.53546055456832e-07,"LINESTRING (8599969.695018701 3337000.290629487, 8599986.392942322 3336999.30076235, 8600012.452835117 3337026.242941603, 8600033.581274468 3337044.847417581, 8600052.461060107 3337056.142098518, 8600068.669177966 3337053.883161562, 8600071.530088881 3337052.944053054, 8600089.085172579 3337047.233259495, 8600105.682908656 3337041.827043856, 8600121.724047281 3337032.867451889, 8600135.627851678 3337024.720066142, 8600138.16593607 3337023.235262735)"
4473,1.0765270025278568e-06,"LINESTRING (8600138.16593607 3337023.235262735, 8600148.229218036 3337021.801221994)"
4474,7.396103725413549e-07,"LINESTRING (8600148.229218036 3337021.801221994, 8600151.156920645 3337021.344359493, 8600176.337389462 3337031.750675978, 8600198.289593047 3337040.063044393, 8600210.089459071 3337044.060597469, 8600218.271441644 3337044.390554284, 8600233.065801971 3337044.987014702, 8600235.514830768 3337044.657057872, 8600262.721314318 3337040.989461347, 8600300.981823305 3337026.42061042, 8600335.546525195 3337013.260433898, 8600357.765895557 3337003.996286597, 8600373.239304777 3336997.536768534, 8600386.964997992 3336982.016171181, 8600406.301193543 3336976.089668224, 8600423.444395125 3336971.153032881, 8600455.181581952 3336969.80783179, 8600494.098875932 3336968.640298883, 8600539.283457244 3336943.221102408, 8600564.219023183 3336929.185361242, 8600614.323925989 3336902.154545268, 8600644.814334515 3336884.514746664, 8600653.018580988 3336879.806574163, 8600685.557268146 3336861.126186503, 8600778.531306857 3336803.435426867, 8600809.823215719 3336774.298262055, 8600817.481996685 3336764.831235329, 8600837.719880112 3336739.831210588, 8600851.145010702 3336719.564727596, 8600857.623805067 3336709.767791364, 8600873.008158693 3336674.374515869, 8600879.687328141 3336658.207091894, 8600882.336732022 3336652.509158306, 8600884.529725991 3336647.775687493, 8600889.73947816 3336636.582875827, 8600903.287060188 3336621.798734276, 8600953.347435199 3336595.136560081, 8601005.667595873 3336573.994674175, 8601080.351842243 3336542.611852754)"
4475,8.331263834249537e-07,"LINESTRING (8604507.678588687 3336178.091790723, 8604556.536713196 3336184.665118784, 8604617.161307883 3336187.393431578, 8604704.836538831 3336191.238450096, 8604793.023839438 3336193.725657385, 8604822.211809922 3336193.065786019, 8604923.757449424 3336194.004833743, 8604931.3271748 3336194.093662587, 8605052.342593241 3336196.644319597, 8605128.462861044 3336197.659506603, 8605139.594810123 3336197.811784658)"
